headline,date,stock
"How Much is Midwest Energy Emissions Worth? Here's Why the Number Rises in Eight Days. (ALB, SO, MEEC, DUK, AEDES)",2015-04-07 00:00:00,ALB
"New EPA Rule Could Hit the ""On"" Switch for This Overlooked Name (ALB, MEEC, ADES)",2015-04-01 00:00:00,ALB
Dividend Growth Stock Overview: Albemarle Corporation,2015-03-25 00:00:00,ALB
Albemarle Streamlines Mineral Flame Retardant Portfolio - Analyst Blog,2015-03-16 00:00:00,ALB
The End Of The Lithium 'Big 3',2015-03-16 00:00:00,ALB
"Dividend Increases, February 23-March 6, 2015",2015-03-10 00:00:00,ALB
Investing In The Lithium Oligopoly,2015-03-09 00:00:00,ALB
Albemarle: That Wildly Ignored Dividend Stock With 12% Annual Growth,2015-03-07 00:00:00,ALB
Tesla: Gigafactory Tipping Point,2015-03-03 00:00:00,ALB
Albemarle declares $0.29 dividend,2015-02-24 00:00:00,ALB
10 Dividend Growth Stocks For February 2015,2015-02-16 00:00:00,ALB
Dividend Contenders: 35 Increases Expected By The End Of April,2015-02-15 00:00:00,ALB
The Lithium Oligopoly: Reviewing Investment Opportunities,2015-02-13 00:00:00,ALB
Should You Get Rid of Albemarle (ALB) Now? - Tale of the Tape,2015-02-11 00:00:00,ALB
Zacks Rank #5 Additions for Tuesday - Tale of the Tape,2015-02-10 00:00:00,ALB
The Cheapest Dividend Growers From The MidCap 400 Dividend Aristocrats Index,2015-02-10 00:00:00,ALB
The Cheapest Dividend Growers From The MidCap 400 Dividend Aristocrats Index,2015-02-08 00:00:00,ALB
Zacks Rank #5 Additions for Thursday - Tale of the Tape,2015-02-05 00:00:00,ALB
Zacks Rank #5 Additions for Tuesday - Tale of the Tape,2015-02-03 00:00:00,ALB
"InsiderInsights.com Daily Round Up 1/30/15: FXCM, RYAM, CAS, SNCR",2015-01-31 00:00:00,ALB
Top Income Stocks: S&P Updates Dividend Aristocrats,2015-01-29 00:00:00,ALB
Albemarle (ALB) Q4 2014 Results - Earnings Call Transcript,2015-01-29 00:00:00,ALB
"Albemarle misses by $0.04, misses on revenue",2015-01-28 00:00:00,ALB
Notable earnings after Wednesday's close,2015-01-27 00:00:00,ALB
Albemarle Realigns Business Units after Rockwood Buyout - Analyst Blog,2015-01-21 00:00:00,ALB
"Merger Arbitrage Mondays - January 19, 2015",2015-01-20 00:00:00,ALB
Dividend Contenders: 48 Increases Expected In The Next 11 Weeks,2015-01-16 00:00:00,ALB
Albemarle (ALB) Wraps Up Rockwood Holdings Acquisition - Analyst Blog,2015-01-14 00:00:00,ALB
Should You Bet on a Chemical Industry Recovery? - Industry Outlook,2014-12-17 00:00:00,ALB
Albemarle (ALB) Closes Notes Offering for Rockwood Buy - Analyst Blog,2014-12-09 00:00:00,ALB
Rockwood Upgraded to Strong Buy on Solid Q3 Earnings - Analyst Blog,2014-12-08 00:00:00,ALB
Albemarle's $6.2B Rockwood Buyout Gets Shareholder Nod - Analyst Blog,2014-11-18 00:00:00,ALB
Albemarle: An Increasing 10 Year Return,2014-09-21 00:00:00,ALB
Zacks Rank #5 Additions for Wednesday - Tale of the Tape,2014-09-17 00:00:00,ALB
Albemarle Clears Antitrust Hurdle for $6.2B Rockwood Buy - Analyst Blog,2014-09-12 00:00:00,ALB
Albemarle Partners ICL on Polymeric Flame Retardants - Analyst Blog,2014-09-02 00:00:00,ALB
Chemical Industry Recovery Stays the Course - Industry Outlook,2014-08-12 00:00:00,ALB
Chemical Industry Recovery Stays the Course - Zacks Analyst Interviews,2014-08-12 00:00:00,ALB
Will Eastman Chemical (EMN) Keep the Earnings Streak Alive? - Analyst Blog,2014-07-25 00:00:00,ALB
Will Airgas (ARG) Miss Earnings Estimates this Quarter? - Analyst Blog,2014-07-23 00:00:00,ALB
Will Sigma-Aldrich (SIAL) Keep the Earnings Streak Alive? - Analyst Blog,2014-07-23 00:00:00,ALB
Is Dow Chemical (DOW) Likely to Miss Earnings Estimates? - Analyst Blog,2014-07-22 00:00:00,ALB
Will DuPont (DD) Surprise This Earnings Season? - Analyst Blog,2014-07-21 00:00:00,ALB
Can Praxair (PX) Beat Earnings Estimates This Season? - Analyst Blog,2014-07-21 00:00:00,ALB
Rockwood Holdings Takes Flight on $6.2B Takeover Deal - Analyst Blog,2014-07-16 00:00:00,ALB
"Company News for July 16, 2014 - Corporate Summary",2014-07-16 00:00:00,ALB
Albemarle to buy Rockwood,2014-07-15 00:00:00,ALB
Albemarle To Extend Electronics Reach With Rockwood,2014-07-15 00:00:00,ALB
Westport Asset Management Comments on Albemarle Corp.,2014-04-16 00:00:00,ALB
Albemarle Boosts Dividend Payout by 15% - Analyst Blog,2014-02-26 00:00:00,ALB
Zacks Rank #5 Additions for Thursday - Tale of the Tape,2014-02-13 00:00:00,ALB
Zacks Rank #5 Additions for Tuesday - Tale of the Tape,2014-02-11 00:00:00,ALB
Zacks Rank #5 Additions for Friday - Tale of the Tape,2014-01-31 00:00:00,ALB
Columbia Wanger's Third Quarter Selling,2013-11-20 00:00:00,ALB
Albemarle's Cambridge Chemical Buy Holds Potential - Analyst Blog,2013-10-11 00:00:00,ALB
Albemarle to Realign Business - Analyst Blog,2013-09-24 00:00:00,ALB
Albemarle Downgraded to Strong Sell - Analyst Blog,2013-09-16 00:00:00,ALB
Zacks #5 Rank Additions for Monday - Tale of the Tape,2013-09-16 00:00:00,ALB
Albemarle to Hike SAYTEX CP-2000 Price - Analyst Blog,2013-09-05 00:00:00,ALB
Albemarle Starts Catalyst Plant in South Korea - Analyst Blog,2013-08-13 00:00:00,ALB
Albemarle to Hike n-Propyl bromide Prices - Analyst Blog,2013-08-12 00:00:00,ALB
Albemarle Hikes Performance Chemicals Prices - Analyst Blog,2013-08-08 00:00:00,ALB
Zacks #5 Rank Additions for Wednesday - Tale of the Tape,2013-07-31 00:00:00,ALB
Albemarle JV Starts up TEA Facility - Analyst Blog,2013-07-15 00:00:00,ALB
Albemarle to Hike DBM and BCM Prices - Analyst Blog,2013-06-05 00:00:00,ALB
Albemarle Corp: Fundamental Stock Research Analysis,2013-06-04 00:00:00,ALB
"Albemarle, Senze Meilu in Joint Venture - Analyst Blog",2013-05-17 00:00:00,ALB
Albemarle Hiking ETHANOX Price - Analyst Blog,2013-04-12 00:00:00,ALB
A New Beginning for Codexis?,2013-03-08 00:00:00,ALB
Albemarle JV Completes First Phase - Analyst Blog,2013-03-08 00:00:00,ALB
Albemarle Hikes ETHANOX 4716 Price - Analyst Blog,2013-03-01 00:00:00,ALB
65 Stocks and Funds Increased Dividends Last Week,2013-02-18 00:00:00,ALB
Albemarle Hikes Dividend by 20% - Analyst Blog,2013-02-15 00:00:00,ALB
4 Stocks Rising on Big Volume,2013-02-14 00:00:00,ALB
Albemarle Starts Tyrone Expansion - Analyst Blog,2013-02-13 00:00:00,ALB
Albermarle,2013-02-12 00:00:00,ALB
"Airgas' Sales Beat in 3Q, EPS Misses - Analyst Blog",2013-01-24 00:00:00,ALB
Albermarle,2013-01-22 00:00:00,ALB
Analysts' Actions: ADI BKW CMA RIMM PFE,2012-12-13 00:00:00,ALB
Analysts' Actions: ADI BKW CMA,2012-12-13 00:00:00,ALB
5 Toxic Stocks to Dump Before 2013,2012-11-27 00:00:00,ALB
Albemarle Corp: Fundamental Stock Research Analysis,2012-11-13 00:00:00,ALB
Early Research Calls,2012-11-13 00:00:00,ALB
Zacks #5 Rank Additions for Tuesday - Tale of the Tape,2012-11-06 00:00:00,ALB
Zacks #5 Rank Additions for Monday - Tale of the Tape,2012-10-22 00:00:00,ALB
"At The Right Price, Albemarle Would Be A Great Idea (ALB, CHMT, GRA, RDS-A, AAPL)",2012-10-02 00:00:00,ALB
Albermale Plans R&D Center in Korea - Analyst Blog,2012-08-29 00:00:00,ALB
5 Toxic Stocks to Sell Now,2012-08-14 00:00:00,ALB
"Weekly Top Insider Buys: COF, YHOO, FIS, ALB, NVR",2012-07-30 00:00:00,ALB
Albemarle Corp. Reports Operating Results (10-Q),2012-07-19 00:00:00,ALB
New Analyst Coverage,2012-07-13 00:00:00,ALB
Basic Materials Sector Wrap,2012-05-30 00:00:00,ALB
Basic Materials Sector Wrap,2012-05-14 00:00:00,ALB
Albemarle Corp. Reports Operating Results (10-Q),2012-04-19 00:00:00,ALB
"How Much Further To Bottom For OM Group? (OMG, DOW, EMN, ALB)",2012-03-09 00:00:00,ALB
Albemarle Corp. Reports Operating Results (10-K),2012-02-22 00:00:00,ALB
"Stocks With Dividend Growth From Last Week (February 13-19, 2012)",2012-02-19 00:00:00,ALB
Most Dividend Stock Leaders Act Well After Q4 Reports,2012-01-26 00:00:00,ALB
Albermarle,2012-01-23 00:00:00,ALB
10 Mid-Cap Stocks Analysts Love,2011-12-15 00:00:00,ALB
"New Guru Added: Ray Dalio of Bridgewater Associates; Buys XRAY, ALB, HFC, DV",2011-12-02 00:00:00,ALB
New Guru Added: Ray Dalio of Bridgewater Associates,2011-12-02 00:00:00,ALB
"OM Group - Unreasonably Cheap, Or Cheap For A Reason? (OMG, FCX, SOA, ALB, GB, STP, SCCO, AMSC)",2011-11-15 00:00:00,ALB
Albemarle Corp. Reports Operating Results (10-Q),2011-10-25 00:00:00,ALB
"7 Stocks To Contemplate Over The Weekend (NFLX, ALB, KMB, AMGN, CAT, VFC, LO)",2011-10-24 00:00:00,ALB
6 Dividend Stocks for Earnings Season,2011-10-21 00:00:00,ALB
"7 Stocks Increasing Dividend Compounding Power: BSET, ALB, CMRE, PAYX, PAA, RIMG, WST",2011-10-17 00:00:00,ALB
7 Stocks Increasing the Compounding Power of Dividends,2011-10-17 00:00:00,ALB
"Guru Stocks Raising Dividends: BSET, ALB, CMRE, PAYX, PAA",2011-10-16 00:00:00,ALB
"Goldman, Target, Texan: New Targets, Estimates",2011-09-02 00:00:00,ALB
"Sprint, Motorola Mobility: Analysts' New Ratings",2011-08-16 00:00:00,ALB
Albemarle Enters Oversold Territory - Tale of the Tape,2011-08-09 00:00:00,ALB
Bullish MACD for Albemarle Corp - Tale of the Tape,2011-06-30 00:00:00,ALB
Zacks #1 Rank Additions for Friday - Tale of the Tape,2011-06-17 00:00:00,ALB
Zacks #1 Rank Additions for Monday - Tale of the Tape,2011-06-13 00:00:00,ALB
Zacks #1 Rank Additions for Thursday - Tale of the Tape,2011-06-09 00:00:00,ALB
Zacks #1 Rank Additions for Monday - Tale of the Tape,2011-06-06 00:00:00,ALB
Zacks #1 Rank Additions for Thursday - Tale of the Tape,2011-05-26 00:00:00,ALB
Zacks #1 Rank Additions for Tuesday - Tale of the Tape,2011-05-24 00:00:00,ALB
5 Small-Cap Stocks With Plenty of Value,2011-05-24 00:00:00,ALB
Zacks #1 Rank Additions for Tuesday - Tale of the Tape,2011-05-17 00:00:00,ALB
Zacks #1 Rank Additions for Monday - Tale of the Tape,2011-05-09 00:00:00,ALB
"Celanese, Lamar: Analysts' New Ratings",2011-05-05 00:00:00,ALB
"Clorox, CBS: New Targets, Estimates",2011-05-04 00:00:00,ALB
Zacks #1 Rank Additions for Wednesday - Tale of the Tape,2011-04-27 00:00:00,ALB
"Apple, Qualcomm: New Targets, Estimates",2011-04-21 00:00:00,ALB
Earnings Watch: 10 Chemical Stocks,2011-04-20 00:00:00,ALB
Stocks in 2011 to Get 'Full Support' From Fed,2010-12-01 00:00:00,ALB
"JNJ: Analysts' Upgrades, Downgrades",2010-08-10 00:00:00,ALB
'Mad Money Lightning Round': Go for Netflix,2010-07-15 00:00:00,ALB
Cramer's 'Mad Money' Recap: Rally on Solid Ground (Update 3),2010-07-15 00:00:00,ALB
