datetime,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
2016-07-15,28.1,12.4,25.5,0,3.2,28.1,39.2,2,11.5,84.1,18.7,2,11.2,79.1,18.3,2,3.2,28.1,39.2,2,14.1,75.0,29.5,2
2016-07-16,27.1,13.0,23.8,0,6.1,14.4,23.8,0,10.2,73.5,13.5,2,9.1,71.0,16.4,2,6.1,14.4,23.8,0,13.5,76.9,29.5,2
2016-07-17,26.3,12.5,34.3,0,6.4,12.7,23.8,0,9.8,74.2,17.6,1,8.3,77.6,14.8,1,6.4,12.7,23.8,0,14.7,64.8,22.3,2
2016-07-18,24.6,11.3,31.0,0,6.1,13.8,21.2,0,9.4,72.2,9.4,1,8.0,74.2,10.8,1,6.1,13.8,21.2,0,12.9,75.4,24.1,2
2016-07-19,24.8,13.0,30.0,0,6.8,18.4,28.4,0,8.7,73.8,11.2,2,8.3,70.7,20.1,1,6.8,18.4,28.4,0,13.3,73.4,16.6,2
2016-07-20,25.6,12.8,28.2,0,7.7,21.1,19.1,0,8.0,72.6,13.8,0,8.1,72.9,13.0,0,7.7,21.1,19.1,0,13.4,76.3,22.3,2
2016-07-21,26.2,15.7,25.9,0,8.6,18.5,21.2,2,9.5,72.2,12.2,0,8.6,72.4,12.8,0,8.6,18.5,21.2,2,14.5,74.0,25.9,2
2016-07-22,28.9,11.5,25.9,0,8.6,17.4,17.6,2,10.4,72.2,10.9,0,10.0,73.2,16.4,0,8.6,17.4,17.6,2,13.6,74.9,18.4,2
2016-07-23,28.4,8.8,22.0,0,8.5,15.3,21.6,2,12.5,68.3,12.7,2,10.9,71.2,11.0,2,8.5,15.3,21.6,2,14.4,74.5,31.7,2
2016-07-24,28.7,8.5,22.0,0,7.6,23.1,28.1,2,14.8,59.8,14.8,0,12.5,63.0,13.0,0,7.6,23.1,28.1,2,14.6,75.7,16.6,1
2016-07-25,28.7,10.6,19.7,0,5.3,36.2,19.4,0,16.0,66.4,13.2,0,14.0,67.1,23.6,0,5.3,36.2,19.4,0,14.4,79.1,38.9,2
2016-07-26,28.6,11.6,17.8,0,8.2,15.9,20.9,0,15.5,67.4,62.5,2,14.1,69.2,20.3,2,8.2,15.9,20.9,0,14.2,83.1,27.7,2
2016-07-27,29.6,13.6,23.2,0,9.5,10.8,26.6,0,9.5,75.7,17.9,1,8.1,77.3,22.1,1,9.5,10.8,26.6,0,15.6,75.8,20.5,2
2016-07-28,30.4,17.6,28.3,0,9.2,12.3,23.0,0,9.4,68.0,8.8,2,8.3,71.8,9.3,2,9.2,12.3,23.0,0,14.7,75.7,20.5,2
2016-07-29,29.6,23.4,29.3,0,8.8,11.7,20.2,0,11.3,63.7,14.5,2,9.9,65.6,14.4,2,8.8,11.7,20.2,0,14.7,68.8,18.4,2
2016-07-30,28.4,26.3,30.6,0,9.4,13.2,27.0,2,11.8,67.7,14.0,0,10.3,70.0,13.0,0,9.4,13.2,27.0,2,15.0,69.0,18.4,2
2016-07-31,28.2,27.0,34.9,0,8.7,17.2,30.6,0,15.7,62.4,24.1,0,13.5,68.0,23.6,0,8.7,17.2,30.6,0,14.7,72.4,24.1,2
2016-08-01,28.3,25.9,18.0,0,8.7,16.3,29.2,0,14.9,62.8,19.3,2,12.5,69.2,16.2,2,8.7,16.3,29.2,0,14.2,78.1,22.3,2
2016-08-02,28.9,22.1,26.9,0,8.5,13.0,23.4,0,14.5,62.0,10.3,2,13.9,59.8,20.0,0,8.5,13.0,23.4,0,14.3,71.9,18.4,2
2016-08-03,29.6,14.0,21.2,0,8.5,10.0,19.1,0,14.4,67.5,13.5,0,14.1,64.7,23.6,0,8.5,10.0,19.1,0,14.1,68.4,22.3,2
2016-08-04,26.9,19.9,28.4,0,9.1,15.2,25.9,0,15.7,65.1,12.5,0,13.1,69.1,9.5,0,9.1,15.2,25.9,0,14.7,67.8,18.4,2
2016-08-05,25.9,28.6,30.3,0,9.1,24.1,28.4,2,19.1,60.7,14.8,0,16.9,61.7,18.1,0,9.1,24.1,28.4,2,15.2,69.5,24.1,2
2016-08-06,24.9,14.7,32.5,0,7.7,35.9,23.8,2,18.8,64.0,28.5,2,17.2,71.2,27.5,2,7.7,35.9,23.8,2,15.3,73.1,24.1,2
2016-08-07,24.1,13.6,20.1,0,6.8,38.3,24.1,0,15.1,81.5,13.2,2,13.4,89.7,14.6,4,6.8,38.3,24.1,0,14.6,75.1,24.1,2
2016-08-08,24.2,10.0,27.8,0,6.7,28.4,20.5,0,16.2,71.1,15.1,5,15.6,71.8,22.1,5,6.7,28.4,20.5,0,15.2,65.6,18.4,2
2016-08-09,24.1,11.4,29.4,0,7.2,18.8,20.5,8,16.1,69.8,15.3,5,15.5,71.3,18.2,5,7.2,18.8,20.5,8,14.7,69.2,18.4,2
2016-08-10,22.9,13.3,23.5,0,7.6,12.5,20.2,0,15.4,66.5,19.1,0,14.5,69.8,16.6,2,7.6,12.5,20.2,0,14.9,68.1,20.5,2
2016-08-11,23.4,13.3,19.4,0,7.8,14.2,23.0,0,14.7,64.8,16.9,0,13.1,69.8,18.1,0,7.8,14.2,23.0,0,14.6,70.9,24.1,2
2016-08-12,24.1,10.6,17.6,0,8.8,12.9,21.2,0,15.6,60.3,15.6,0,14.1,63.9,23.9,0,8.8,12.9,21.2,0,14.5,73.6,20.5,2
2016-08-13,26.0,12.2,15.9,0,8.9,13.2,24.1,0,17.5,54.8,13.8,0,16.1,57.7,17.8,0,8.9,13.2,24.1,0,14.8,69.3,22.3,2
2016-08-14,26.8,13.6,24.1,0,9.0,13.9,25.2,0,20.1,47.9,16.6,0,17.7,53.3,14.6,0,9.0,13.9,25.2,0,14.8,73.0,22.3,2
2016-08-15,27.2,13.8,23.0,0,10.2,11.9,33.8,0,20.7,47.5,16.3,0,18.4,51.3,18.1,0,10.2,11.9,33.8,0,14.8,73.4,16.6,2
2016-08-16,25.5,13.2,25.7,0,10.4,13.3,33.5,0,21.3,44.6,16.9,0,18.9,49.5,18.2,0,10.4,13.3,33.5,0,15.7,68.5,18.4,2
2016-08-17,23.5,9.2,21.6,0,9.3,10.8,31.3,0,18.8,40.3,34.0,0,15.8,49.9,16.6,0,9.3,10.8,31.3,0,15.6,69.2,22.3,2
2016-08-18,23.5,9.2,18.2,0,9.0,8.9,32.4,0,14.6,50.3,14.8,0,13.1,52.4,18.1,0,9.0,8.9,32.4,0,15.7,67.5,24.1,2
2016-08-19,24.7,14.6,22.5,0,7.9,9.0,32.4,0,14.3,49.0,15.8,0,13.7,48.7,20.4,0,7.9,9.0,32.4,0,14.9,72.1,24.1,2
2016-08-20,26.5,16.8,25.7,0,7.8,10.6,32.0,0,9.3,51.5,26.2,2,7.7,63.4,19.4,2,7.8,10.6,32.0,0,14.8,75.8,22.3,2
2016-08-21,25.0,18.6,30.8,0,11.0,8.8,20.2,0,10.9,53.0,17.6,2,9.5,56.4,14.6,2,11.0,8.8,20.2,0,14.6,74.6,25.9,2
2016-08-22,23.1,26.6,29.4,2,11.7,11.1,25.9,0,11.6,53.0,17.1,0,10.2,56.6,21.9,0,11.7,11.1,25.9,0,16.0,67.4,24.1,2
2016-08-23,22.9,29.4,31.1,0,12.6,10.2,32.0,2,13.2,48.2,20.5,0,11.8,51.9,16.4,0,12.6,10.2,32.0,2,14.3,77.2,22.3,2
2016-08-24,24.8,17.3,22.9,0,10.6,15.4,27.4,0,15.1,44.7,16.8,0,13.0,52.3,18.3,0,10.6,15.4,27.4,0,15.2,72.7,25.9,2
2016-08-25,23.9,12.6,24.8,0,10.5,14.4,23.0,0,18.7,38.5,16.6,0,16.8,44.2,22.1,0,10.5,14.4,23.0,0,15.2,70.3,25.9,2
2016-08-26,22.9,14.9,29.3,0,11.3,16.9,25.9,2,20.1,44.0,21.0,0,17.8,48.0,16.5,0,11.3,16.9,25.9,2,15.0,76.6,27.7,2
2016-08-27,23.4,17.8,21.4,0,8.7,29.4,23.4,2,19.6,46.0,23.9,2,17.2,52.7,22.3,2,8.7,29.4,23.4,2,15.3,74.1,35.3,2
2016-08-28,23.3,17.9,14.4,0,3.8,51.9,46.1,0,12.7,55.3,24.1,5,10.9,62.9,14.8,5,3.8,51.9,46.1,0,14.6,74.8,29.5,2
2016-08-29,24.1,16.2,15.3,3,2.1,43.2,27.7,0,7.9,83.7,14.5,10,7.7,82.6,13.0,10,2.1,43.2,27.7,0,14.0,70.9,37.1,2
2016-08-30,24.9,15.6,26.4,0,7.5,16.7,25.2,0,12.7,57.9,13.5,0,10.8,61.7,20.2,0,7.5,16.7,25.2,0,14.3,83.1,37.1,2
2016-08-31,24.6,19.2,39.7,0,9.3,12.5,31.3,0,15.9,47.3,16.8,0,13.6,52.0,18.3,0,9.3,12.5,31.3,0,16.1,66.2,22.3,2
2016-09-01,24.0,17.5,38.9,0,9.6,16.0,31.7,2,15.1,48.0,22.8,2,12.9,54.1,25.8,0,9.6,16.0,31.7,2,15.2,74.5,33.5,2
2016-09-02,21.9,15.9,28.9,0,8.4,18.2,32.0,0,8.2,69.4,23.9,5,6.6,80.9,16.6,5,8.4,18.2,32.0,0,14.6,77.2,20.5,2
2016-09-03,20.7,16.0,25.3,0,6.8,26.6,35.3,0,7.3,57.4,26.7,4,4.3,79.8,18.2,5,6.8,26.6,35.3,0,14.5,71.9,22.3,2
2016-09-04,20.5,20.4,28.0,0,5.5,31.9,38.2,0,7.1,50.0,17.4,1,4.7,63.7,14.8,1,5.5,31.9,38.2,0,14.6,67.1,22.3,2
2016-09-05,18.3,20.4,21.4,0,6.4,25.7,28.8,0,7.1,48.6,15.3,2,4.7,59.1,12.7,2,6.4,25.7,28.8,0,14.1,75.7,31.7,2
2016-09-06,20.0,15.9,18.4,0,9.5,12.9,29.9,2,9.3,52.3,11.1,2,7.5,56.2,21.9,0,9.5,12.9,29.9,2,14.7,77.8,24.1,2
2016-09-07,20.8,15.3,23.8,0,8.3,15.7,34.6,0,11.7,47.8,13.5,0,10.5,50.7,21.9,0,8.3,15.7,34.6,0,15.0,75.5,29.5,2
2016-09-08,21.9,17.3,18.8,0,9.4,14.6,23.4,0,14.9,40.0,18.4,0,12.8,46.3,18.4,0,9.4,14.6,23.4,0,14.7,77.0,24.1,2
2016-09-09,23.5,17.4,21.4,0,10.9,12.1,27.0,0,16.9,41.3,17.6,0,15.0,45.9,18.1,0,10.9,12.1,27.0,0,14.9,71.4,24.1,2
2016-09-10,23.6,16.2,27.7,0,11.6,9.8,28.1,0,18.7,42.4,18.4,0,16.4,49.8,18.4,0,11.6,9.8,28.1,0,15.2,69.3,22.3,2
2016-09-11,22.9,20.6,23.0,0,11.9,8.2,29.2,0,19.2,35.5,20.5,0,19.0,41.4,30.6,0,11.9,8.2,29.2,0,14.6,70.2,25.9,2
2016-09-12,21.1,23.4,34.3,5,12.5,9.1,32.0,2,24.7,41.3,23.6,2,22.3,47.8,18.2,2,12.5,9.1,32.0,2,15.0,72.5,29.5,2
2016-09-13,15.6,38.8,39.9,5,13.1,8.9,31.0,2,17.8,40.2,32.7,2,16.6,47.8,27.9,2,13.1,8.9,31.0,2,15.5,70.4,18.4,1
2016-09-14,14.0,41.7,18.3,0,11.6,12.5,32.8,2,14.0,47.3,24.1,2,13.2,55.3,28.4,2,11.6,12.5,32.8,2,15.1,75.6,22.3,2
2016-09-15,16.9,22.9,19.9,0,11.1,9.8,32.8,0,15.1,46.8,19.6,0,13.7,53.2,22.1,0,11.1,9.8,32.8,0,14.7,76.3,22.3,2
2016-09-16,18.4,19.5,20.1,0,11.8,9.2,29.5,0,17.8,46.5,16.6,0,15.8,51.1,16.6,0,11.8,9.2,29.5,0,14.9,76.7,27.7,2
2016-09-17,19.4,18.5,22.0,0,12.5,11.4,32.0,0,20.5,43.7,16.6,0,19.1,47.4,17.0,0,12.5,11.4,32.0,0,15.3,74.9,27.7,2
2016-09-18,20.7,14.1,21.3,0,13.7,12.9,28.4,0,21.1,42.8,26.7,2,19.2,47.2,34.7,2,13.7,12.9,28.4,0,15.7,72.4,22.3,2
2016-09-19,21.4,14.1,17.1,0,13.8,15.6,31.3,0,17.3,56.0,26.4,1,15.4,60.2,18.7,2,13.8,15.6,31.3,0,15.5,73.1,22.3,2
2016-09-20,21.2,28.1,28.2,0,13.2,17.3,33.5,0,16.7,61.1,15.6,2,14.9,65.9,16.4,2,13.2,17.3,33.5,0,15.8,69.4,20.5,2
2016-09-21,19.0,54.5,35.3,5,13.0,19.1,32.8,0,19.4,51.9,16.9,0,17.2,58.2,20.3,0,13.0,19.1,32.8,0,15.9,72.3,25.9,2
2016-09-22,13.8,39.2,45.9,0,12.9,16.6,29.5,0,22.0,45.2,15.3,3,20.2,51.0,18.2,3,12.9,16.6,29.5,0,15.5,73.4,20.5,2
2016-09-23,12.6,39.8,45.8,3,13.4,28.1,32.8,0,16.3,72.7,17.4,4,16.3,70.1,18.1,4,13.4,28.1,32.8,0,15.7,70.7,24.1,2
2016-09-24,17.0,29.4,27.7,0,12.9,19.5,31.7,0,13.2,67.7,16.1,1,12.4,68.6,14.4,1,12.9,19.5,31.7,0,15.9,74.5,24.1,2
2016-09-25,19.2,22.6,20.1,0,12.5,16.9,26.6,0,14.1,69.4,14.3,2,14.0,68.1,18.3,0,12.5,16.9,26.6,0,15.1,77.0,27.7,1
2016-09-26,19.2,25.8,20.1,0,12.9,16.7,31.7,0,17.8,63.3,17.1,0,16.2,64.7,27.4,0,12.9,16.7,31.7,0,14.7,79.4,22.3,2
2016-09-27,19.3,24.7,16.1,0,13.0,17.7,34.2,0,21.8,54.2,20.5,0,19.4,58.9,20.5,0,13.0,17.7,34.2,0,15.1,72.7,25.9,2
2016-09-28,18.7,32.4,30.9,0,12.6,19.2,31.7,0,24.8,46.6,18.7,2,22.2,53.8,20.4,2,12.6,19.2,31.7,0,15.5,71.9,25.9,2
2016-09-29,18.6,42.3,22.4,0,12.7,18.9,33.5,0,25.0,46.3,23.4,2,22.9,50.1,25.4,2,12.7,18.9,33.5,0,15.6,70.1,31.7,2
2016-09-30,18.5,37.3,26.4,0,11.8,14.7,30.6,2,22.5,51.6,19.6,2,21.2,54.0,38.1,2,11.8,14.7,30.6,2,15.7,68.8,24.1,2
2016-10-01,17.6,30.4,27.6,0,12.7,13.1,31.3,2,21.2,58.6,19.2,2,19.8,59.4,17.9,1,12.7,13.1,31.3,2,15.6,69.5,27.7,2
2016-10-02,13.6,25.2,42.4,0,12.3,18.6,33.8,2,21.3,70.7,15.3,5,20.1,71.9,18.2,5,12.3,18.6,33.8,2,15.4,73.9,25.9,1
2016-10-03,10.5,28.8,31.9,0,11.8,22.3,32.4,0,20.9,62.4,28.8,5,19.8,65.6,29.5,5,11.8,22.3,32.4,0,15.8,73.5,33.5,2
2016-10-04,11.5,38.4,18.4,0,11.4,20.5,36.4,0,19.7,73.0,19.2,5,18.8,73.3,23.9,5,11.4,20.5,36.4,0,15.7,73.1,31.7,2
2016-10-05,10.8,25.9,39.6,0,12.0,12.7,38.9,0,18.3,54.7,33.3,5,16.6,60.1,26.3,5,12.0,12.7,38.9,0,16.5,71.8,22.3,2
2016-10-06,10.1,27.9,18.4,0,11.7,21.3,36.0,0,17.1,51.8,16.3,0,15.7,55.4,25.5,0,11.7,21.3,36.0,0,17.6,69.5,24.1,2
2016-10-07,11.9,23.7,18.3,0,11.8,29.0,40.7,0,19.6,45.6,25.9,2,17.1,52.2,27.1,2,11.8,29.0,40.7,0,16.7,76.2,25.9,2
2016-10-08,14.5,19.9,17.8,0,11.5,27.0,34.2,0,17.5,61.7,23.7,1,15.3,68.3,22.4,1,11.5,27.0,34.2,0,16.3,78.2,24.1,2
2016-10-09,15.0,19.6,23.4,0,11.6,22.0,31.3,0,15.8,62.7,28.1,2,14.7,70.9,31.7,2,11.6,22.0,31.3,0,16.4,75.2,22.3,2
2016-10-10,15.9,22.3,23.2,0,10.9,19.8,27.7,0,18.2,63.6,15.8,2,18.0,64.9,32.4,2,10.9,19.8,27.7,0,16.5,72.0,27.7,2
2016-10-11,15.3,22.1,17.1,0,11.3,16.0,32.0,2,21.0,46.7,20.9,2,20.2,52.5,19.1,2,11.3,16.0,32.0,2,16.3,73.5,24.1,2
2016-10-12,15.4,19.7,19.8,0,10.0,22.8,34.6,0,25.7,47.7,13.5,0,23.2,50.3,23.8,2,10.0,22.8,34.6,0,16.6,72.1,25.9,2
2016-10-13,14.7,26.3,25.3,0,10.2,21.2,28.8,0,24.2,54.5,24.1,5,22.2,57.8,39.8,2,10.2,21.2,28.8,0,16.1,76.5,22.3,2
2016-10-14,17.1,24.4,39.8,0,10.9,17.1,35.6,2,22.0,70.4,18.4,5,21.1,69.2,25.5,2,10.9,17.1,35.6,2,17.2,72.3,24.1,2
2016-10-15,17.0,32.9,32.0,0,10.5,19.0,38.2,0,22.9,51.9,18.4,2,22.3,53.2,25.7,2,10.5,19.0,38.2,0,16.9,74.0,29.5,2
2016-10-16,16.5,40.7,46.3,0,11.1,18.6,35.3,0,25.6,52.9,33.5,2,24.2,54.7,33.5,2,11.1,18.6,35.3,0,16.4,77.0,33.5,2
2016-10-17,13.9,33.3,23.7,0,10.8,20.3,38.5,2,21.7,68.9,24.1,5,21.3,71.8,32.4,2,10.8,20.3,38.5,2,16.4,73.8,31.7,2
2016-10-18,10.6,29.7,24.9,3,9.0,30.6,44.6,0,18.3,80.4,20.5,2,18.1,79.1,32.5,2,9.0,30.6,44.6,0,15.5,76.1,38.9,2
2016-10-19,10.4,32.3,21.8,0,11.0,24.1,33.5,0,19.0,67.1,24.4,2,17.1,71.9,26.8,2,11.0,24.1,33.5,0,14.4,79.0,35.3,2
2016-10-20,11.4,20.4,19.6,3,12.2,12.4,31.3,0,15.0,80.9,21.0,4,13.9,77.2,14.8,4,12.2,12.4,31.3,0,15.0,71.3,25.9,2
2016-10-21,12.6,18.8,20.2,0,12.7,16.0,36.7,2,13.8,84.4,13.7,4,12.7,83.5,18.2,4,12.7,16.0,36.7,2,15.6,69.7,20.5,2
2016-10-22,13.4,19.5,23.8,3,11.9,21.5,41.8,0,16.7,73.1,16.1,2,15.7,73.9,31.0,2,11.9,21.5,41.8,0,16.0,68.8,29.5,2
2016-10-23,14.0,25.0,41.3,0,11.7,22.3,32.8,0,20.2,53.7,24.8,2,19.7,55.2,33.1,2,11.7,22.3,32.8,0,15.3,76.7,35.3,2
2016-10-24,15.4,52.0,41.2,2,11.8,17.5,33.5,0,25.0,49.9,24.7,0,22.8,56.4,29.5,3,11.8,17.5,33.5,0,16.2,74.2,25.9,2
2016-10-25,12.9,50.2,19.1,2,11.9,16.7,34.9,0,19.4,70.4,31.9,5,17.5,77.0,29.5,5,11.9,16.7,34.9,0,15.6,76.9,24.1,2
2016-10-26,13.4,46.3,33.2,0,12.5,14.3,41.8,0,19.4,53.1,13.2,5,17.4,60.2,23.6,5,12.5,14.3,41.8,0,16.5,67.1,22.3,2
2016-10-27,14.6,50.5,30.2,5,14.0,16.6,31.7,0,19.5,46.9,14.8,2,17.3,51.4,21.8,2,14.0,16.6,31.7,0,17.6,63.8,24.1,2
2016-10-28,13.6,62.6,32.4,5,13.3,23.8,32.0,0,19.6,47.2,16.3,2,17.8,49.4,18.2,2,13.3,23.8,32.0,0,17.6,65.4,24.1,2
2016-10-29,11.3,65.4,26.5,0,13.0,22.6,33.5,0,19.3,44.7,22.1,0,17.4,51.8,16.6,0,13.0,22.6,33.5,0,17.5,72.0,25.9,2
2016-10-30,15.4,56.8,50.2,5,12.2,19.2,34.6,0,21.2,38.5,21.0,0,19.3,45.2,29.1,0,12.2,19.2,34.6,0,17.0,71.8,25.9,2
2016-10-31,10.1,55.0,19.7,0,11.7,22.4,36.0,0,24.9,34.6,14.8,0,21.7,42.2,27.1,0,11.7,22.4,36.0,0,17.2,70.2,25.9,2
2016-11-01,8.8,47.8,24.9,0,11.0,25.9,37.4,0,25.5,39.0,39.7,2,22.9,44.9,34.3,2,11.0,25.9,37.4,0,17.2,67.4,33.5,2
2016-11-02,7.8,41.9,18.9,0,11.8,21.1,38.5,0,15.4,42.3,30.7,2,12.9,49.7,23.6,2,11.8,21.1,38.5,0,16.6,72.2,25.9,2
2016-11-03,9.3,30.3,17.1,0,14.1,18.6,38.2,0,17.5,40.0,16.6,0,15.3,46.0,21.9,0,14.1,18.6,38.2,0,16.8,70.3,25.9,2
2016-11-04,11.2,32.6,20.2,3,15.7,16.8,33.5,0,21.2,34.9,17.9,0,19.1,39.2,20.3,0,15.7,16.8,33.5,0,18.3,65.4,27.7,2
2016-11-05,10.5,40.9,17.8,3,16.7,20.8,34.6,2,18.2,31.2,28.4,0,19.0,32.5,29.5,0,16.7,20.8,34.6,2,17.2,75.2,20.5,2
2016-11-06,9.6,43.9,15.1,0,15.7,26.3,36.4,0,19.5,36.5,25.6,2,21.3,35.4,29.5,2,15.7,26.3,36.4,0,17.7,73.8,25.9,2
2016-11-07,11.0,39.3,16.4,3,14.9,23.2,32.8,0,20.6,40.0,33.6,2,22.2,42.1,24.1,5,14.9,23.2,32.8,0,17.8,67.9,22.3,2
2016-11-08,11.9,35.8,17.1,0,14.2,22.4,34.2,0,18.0,60.9,27.8,2,19.9,58.2,20.3,5,14.2,22.4,34.2,0,18.3,69.4,24.1,2
2016-11-09,11.7,37.4,17.1,0,14.6,20.4,32.4,0,22.6,49.1,20.9,2,22.6,53.4,18.1,2,14.6,20.4,32.4,0,18.1,73.9,27.7,2
2016-11-10,11.1,37.4,18.4,0,14.8,20.1,35.3,2,26.1,59.6,15.0,5,24.2,64.2,20.1,5,14.8,20.1,35.3,2,18.0,72.3,20.5,2
2016-11-11,10.4,38.1,23.1,0,13.2,24.2,36.7,0,21.2,78.5,34.5,5,19.4,85.6,29.7,5,13.2,24.2,36.7,0,18.2,71.2,24.1,2
2016-11-12,10.2,36.4,15.1,0,12.3,28.3,32.8,3,17.7,69.9,31.7,5,17.8,72.6,36.0,5,12.3,28.3,32.8,3,18.4,74.6,22.3,2
2016-11-13,8.7,37.6,17.8,3,11.7,31.5,33.8,0,22.4,68.2,11.2,2,20.8,70.4,21.9,5,11.7,31.5,33.8,0,18.5,72.4,24.1,2
2016-11-14,9.0,31.9,17.1,0,11.3,30.1,35.6,0,22.5,64.8,23.9,5,20.9,71.1,25.6,5,11.3,30.1,35.6,0,18.8,72.9,27.7,2
2016-11-15,8.9,32.0,19.4,0,10.7,29.4,33.5,2,21.9,73.8,14.7,5,20.6,70.4,36.1,5,10.7,29.4,33.5,2,18.3,72.9,24.1,2
2016-11-16,6.5,32.2,52.6,0,11.3,25.7,30.2,2,22.4,65.5,28.3,5,20.2,68.2,36.3,5,11.3,25.7,30.2,2,17.8,75.9,27.7,2
2016-11-17,1.0,36.4,21.7,0,13.0,17.3,27.0,5,14.8,85.0,35.8,5,13.4,91.5,17.3,4,13.0,17.3,27.0,5,17.6,79.4,27.7,2
2016-11-18,2.2,25.5,24.1,0,14.1,16.0,32.4,5,15.5,71.0,24.8,5,13.5,75.1,27.4,2,14.1,16.0,32.4,5,17.6,78.0,27.7,2
2016-11-19,5.1,18.0,29.1,6,12.8,19.1,35.3,2,17.1,67.7,12.2,2,15.0,74.3,16.2,2,12.8,19.1,35.3,2,18.0,77.6,27.7,2
2016-11-20,8.2,31.0,35.8,5,11.2,21.2,33.5,2,21.7,56.2,14.5,2,20.0,58.8,22.0,2,11.2,21.2,33.5,2,18.3,71.1,24.1,2
2016-11-21,6.9,63.5,40.7,5,11.4,23.7,33.1,2,18.2,74.1,14.3,5,16.2,80.1,14.4,5,11.4,23.7,33.1,2,18.5,65.8,25.9,2
2016-11-22,2.8,58.0,15.7,0,10.9,24.6,38.2,3,16.0,88.0,9.0,4,14.5,88.3,18.0,4,10.9,24.6,38.2,3,18.5,66.3,24.1,0
2016-11-23,2.6,50.3,40.0,0,10.6,25.8,37.1,0,17.8,80.7,16.0,2,16.8,79.8,23.8,2,10.6,25.8,37.1,0,18.1,74.9,33.5,2
2016-11-24,0.1,42.4,17.8,0,12.3,20.3,31.7,0,20.1,74.8,18.4,2,19.5,70.5,18.4,2,12.3,20.3,31.7,0,17.7,75.5,25.9,2
2016-11-25,1.0,35.6,17.0,0,13.3,19.9,31.7,0,21.1,64.4,14.0,2,20.6,68.9,20.3,2,13.3,19.9,31.7,0,18.0,71.7,27.7,2
2016-11-26,3.0,28.2,50.4,0,13.0,23.9,29.5,0,26.2,63.2,20.5,5,23.9,67.4,23.9,5,13.0,23.9,29.5,0,18.4,69.5,29.5,2
2016-11-27,1.4,57.8,47.1,10,12.7,21.1,34.6,0,19.5,70.1,29.5,5,18.8,82.2,29.5,5,12.7,21.1,34.6,0,18.2,73.4,29.5,2
2016-11-28,1.5,62.1,42.5,10,14.0,18.2,29.9,0,19.6,79.6,24.8,4,18.5,82.9,22.7,4,14.0,18.2,29.9,0,18.2,74.0,25.9,2
2016-11-29,0.2,54.5,24.2,0,15.2,18.0,34.6,5,16.0,96.0,21.3,4,15.4,94.8,11.2,4,15.2,18.0,34.6,5,17.7,76.1,27.7,2
2016-11-30,-2.1,58.9,16.4,0,15.8,17.9,31.7,2,18.0,89.8,10.7,4,16.5,92.3,10.9,4,15.8,17.9,31.7,2,17.9,74.7,25.9,2
2016-12-01,0.9,55.3,26.6,2,14.8,20.6,37.4,2,20.3,85.6,11.4,1,19.5,81.6,17.9,1,14.8,20.6,37.4,2,18.2,74.5,24.1,2
2016-12-02,-0.8,44.3,34.8,0,13.8,21.0,31.3,0,23.8,70.3,21.2,5,22.7,69.7,23.0,5,13.8,21.0,31.3,0,18.8,69.4,25.9,2
2016-12-03,2.5,38.0,31.0,0,14.6,20.2,31.3,2,24.2,73.3,15.3,5,23.4,69.8,23.6,5,14.6,20.2,31.3,2,19.2,67.0,25.9,2
2016-12-04,2.7,44.7,15.9,0,14.7,18.9,35.3,2,24.1,73.5,19.5,2,23.6,68.8,20.3,2,14.7,18.9,35.3,2,18.5,72.7,27.7,2
2016-12-05,5.3,31.5,24.6,0,14.8,15.4,32.0,2,25.8,65.7,25.2,5,24.1,69.2,35.4,5,14.8,15.4,32.0,2,18.4,76.6,27.7,2
2016-12-06,3.2,31.2,36.4,0,14.5,15.2,31.7,3,23.2,74.4,26.2,5,20.2,85.6,29.2,5,14.5,15.2,31.7,3,18.8,68.8,24.1,2
2016-12-07,-1.2,45.1,22.0,0,14.0,19.4,36.4,0,23.2,78.8,13.8,5,21.2,83.2,21.9,5,14.0,19.4,36.4,0,19.4,67.2,27.7,2
2016-12-08,0.5,41.6,15.7,2,13.0,28.6,37.1,2,21.6,76.7,33.3,4,19.4,87.3,29.5,4,13.0,28.6,37.1,2,19.6,66.0,24.1,2
2016-12-09,0.7,59.4,13.3,0,10.0,43.3,42.1,0,18.0,77.2,17.7,5,17.0,82.3,12.7,5,10.0,43.3,42.1,0,19.5,72.0,27.7,2
2016-12-10,4.3,64.5,16.4,2,8.9,41.8,40.3,0,20.7,65.7,15.8,5,19.0,70.9,21.9,5,8.9,41.8,40.3,0,18.8,71.5,27.7,0
2016-12-11,6.9,50.9,16.9,2,11.3,21.7,31.0,2,22.2,59.2,10.9,2,20.4,59.3,16.3,2,11.3,21.7,31.0,2,18.9,77.3,25.9,2
2016-12-12,6.3,38.7,21.1,2,12.9,19.0,32.8,2,23.3,60.2,15.6,0,22.0,60.3,20.3,0,12.9,19.0,32.8,2,19.3,75.9,25.9,2
